3.996747e+002,0.000000e+000
4.001569e+002,5.438087e+001
4.006390e+002,5.601702e+001
4.011211e+002,5.756331e+001
4.016032e+002,5.899196e+001
4.020853e+002,6.028548e+001
4.025674e+002,6.142504e+001
4.030496e+002,6.239037e+001
4.035317e+002,6.316524e+001
4.040138e+002,6.374400e+001
4.044959e+002,6.413617e+001
4.049780e+002,6.436982e+001
4.054601e+002,6.449088e+001
4.059423e+002,6.455917e+001
4.064244e+002,6.463709e+001
4.069065e+002,6.477590e+001
4.073886e+002,6.500389e+001
4.078707e+002,6.532281e+001
4.083528e+002,6.570995e+001
4.088350e+002,6.609718e+001
4.093171e+002,6.643286e+001
4.097992e+002,6.670908e+001
4.102813e+002,6.702365e+001
4.107634e+002,6.715067e+001
4.112455e+002,6.724683e+001
4.117277e+002,6.721635e+001
4.122098e+002,6.714433e+001
4.126919e+002,6.705618e+001
4.131740e+002,6.692621e+001
4.136561e+002,6.679588e+001
4.141382e+002,6.679099e+001
4.146204e+002,6.681760e+001
4.151025e+002,6.679013e+001
4.155846e+002,6.675401e+001
4.160667e+002,6.669793e+001
4.165488e+002,6.660106e+001
4.170309e+002,6.642435e+001
4.175131e+002,6.618383e+001
4.179952e+002,6.590918e+001
4.184773e+002,6.576101e+001
4.189594e+002,6.560863e+001
4.194415e+002,6.539109e+001
4.199236e+002,6.518005e+001
4.204058e+002,6.496524e+001
4.208879e+002,6.472919e+001
4.213700e+002,6.446060e+001
4.218521e+002,6.426900e+001
4.223342e+002,6.412875e+001
4.228163e+002,6.393157e+001
4.232985e+002,6.373945e+001
4.237806e+002,6.358515e+001
4.242627e+002,6.343769e+001
4.247448e+002,6.330003e+001
4.252269e+002,6.316860e+001
4.257090e+002,6.305014e+001
4.261912e+002,6.297626e+001
4.266733e+002,6.292471e+001
4.271554e+002,6.290461e+001
4.276375e+002,6.291164e+001
4.281196e+002,6.293738e+001
4.286017e+002,6.297381e+001
4.290839e+002,6.298400e+001
4.295660e+002,6.295949e+001
4.300481e+002,6.287482e+001
4.305302e+002,6.277938e+001
4.310123e+002,6.263707e+001
4.314944e+002,6.249489e+001
4.319766e+002,6.238927e+001
4.324587e+002,6.233871e+001
4.329408e+002,6.232887e+001
4.334229e+002,6.239036e+001
4.339050e+002,6.245512e+001
4.343871e+002,6.255353e+001
4.348693e+002,6.264375e+001
4.353514e+002,6.270773e+001
4.358335e+002,6.274286e+001
4.363156e+002,6.271100e+001
4.367977e+002,6.260078e+001
4.372798e+002,6.265133e+001
4.377620e+002,6.257466e+001
4.382441e+002,6.246404e+001
4.387262e+002,6.229208e+001
4.392083e+002,6.207773e+001
4.396904e+002,6.183077e+001
4.401725e+002,6.156447e+001
4.406547e+002,6.127779e+001
4.411368e+002,6.102851e+001
4.416189e+002,6.079718e+001
4.421010e+002,6.049548e+001
4.425831e+002,6.026385e+001
4.430652e+002,6.007541e+001
4.435474e+002,5.992402e+001
4.440295e+002,5.986106e+001
4.445116e+002,5.969860e+001
4.449937e+002,5.970815e+001
4.454758e+002,5.967494e+001
4.459579e+002,5.960571e+001
4.464401e+002,5.948202e+001
4.469222e+002,5.929738e+001
4.474043e+002,5.906861e+001
4.478864e+002,5.879989e+001
4.483685e+002,5.854602e+001
4.488506e+002,5.831383e+001
4.493328e+002,5.797358e+001
4.498149e+002,5.771689e+001
4.502970e+002,5.745108e+001
4.507791e+002,5.721066e+001
4.512612e+002,5.689510e+001
4.517433e+002,5.653604e+001
4.522255e+002,5.610250e+001
4.527076e+002,5.557755e+001
4.531897e+002,5.496772e+001
4.536718e+002,5.426057e+001
4.541539e+002,5.348042e+001
4.546360e+002,5.261157e+001
4.551182e+002,5.165030e+001
4.556003e+002,5.063619e+001
4.560824e+002,4.954761e+001
4.565645e+002,4.837703e+001
4.570466e+002,4.717635e+001
4.575287e+002,4.587889e+001
4.580109e+002,4.456440e+001
4.584930e+002,4.340696e+001
4.589751e+002,4.228634e+001
4.594572e+002,4.127677e+001
4.599393e+002,4.051976e+001
4.604214e+002,3.985010e+001
4.609036e+002,3.931224e+001
4.613857e+002,3.890536e+001
4.618678e+002,3.861785e+001
4.623499e+002,3.850061e+001
4.628320e+002,3.858387e+001
4.633141e+002,3.888773e+001
4.637963e+002,3.946798e+001
4.642784e+002,4.030579e+001
4.647605e+002,4.135890e+001
4.652426e+002,4.258357e+001
4.657247e+002,4.389500e+001
4.662068e+002,4.525104e+001
4.666890e+002,4.660235e+001
4.671711e+002,4.800071e+001
4.676532e+002,4.938163e+001
4.681353e+002,5.071721e+001
4.686174e+002,5.198039e+001
4.690995e+002,5.320699e+001
4.695817e+002,5.428172e+001
4.700638e+002,5.526675e+001
4.705459e+002,5.619341e+001
4.710280e+002,5.705043e+001
4.715101e+002,5.795039e+001
4.719922e+002,5.888636e+001
4.724744e+002,5.988500e+001
4.729565e+002,6.084162e+001
4.734386e+002,6.169482e+001
4.739207e+002,6.242446e+001
4.744028e+002,6.302008e+001
4.748849e+002,6.350967e+001
4.753671e+002,6.391876e+001
4.758492e+002,6.434447e+001
4.763313e+002,6.462948e+001
4.768134e+002,6.481612e+001
4.772955e+002,6.491368e+001
4.777776e+002,6.488169e+001
4.782598e+002,6.479671e+001
4.787419e+002,6.465940e+001
4.792240e+002,6.452464e+001
4.797061e+002,6.440286e+001
4.801882e+002,6.432175e+001
4.806703e+002,6.417879e+001
4.811525e+002,6.402605e+001
4.816346e+002,6.391716e+001
4.821167e+002,6.375388e+001
4.825988e+002,6.353800e+001
4.830809e+002,6.332738e+001
4.835630e+002,6.315650e+001
4.840452e+002,6.314228e+001
4.845273e+002,6.311653e+001
4.850094e+002,6.311131e+001
4.854915e+002,6.316212e+001
4.859736e+002,6.324728e+001
4.864557e+002,6.328860e+001
4.869379e+002,6.337399e+001
4.874200e+002,6.343375e+001
4.879021e+002,6.350231e+001
4.883842e+002,6.353606e+001
4.888663e+002,6.351820e+001
4.893484e+002,6.352588e+001
4.898306e+002,6.346224e+001
4.903127e+002,6.339072e+001
4.907948e+002,6.328874e+001
4.912769e+002,6.315413e+001
4.917590e+002,6.306790e+001
4.922411e+002,6.294279e+001
4.927233e+002,6.275735e+001
4.932054e+002,6.262579e+001
4.936875e+002,6.243653e+001
4.941696e+002,6.224818e+001
4.946517e+002,6.211679e+001
4.951339e+002,6.198688e+001
4.956160e+002,6.187997e+001
4.960981e+002,6.174920e+001
4.965802e+002,6.160899e+001
4.970623e+002,6.153996e+001
4.975444e+002,6.136510e+001
4.980266e+002,6.120856e+001
4.985087e+002,6.111960e+001
4.989908e+002,6.094014e+001
4.994729e+002,6.075236e+001
4.999550e+002,6.067608e+001
5.004371e+002,6.056379e+001
5.009193e+002,6.045677e+001
5.014014e+002,6.034025e+001
5.018835e+002,6.027047e+001
5.023656e+002,6.022075e+001
5.028477e+002,6.015577e+001
5.033299e+002,6.008810e+001
5.038120e+002,5.997383e+001
5.042941e+002,5.986020e+001
5.047762e+002,5.972880e+001
5.052583e+002,5.963055e+001
5.057404e+002,5.941773e+001
5.062226e+002,5.918768e+001
5.067047e+002,5.905559e+001
5.071868e+002,5.893446e+001
5.076689e+002,5.881883e+001
5.081510e+002,5.871344e+001
5.086331e+002,5.862050e+001
5.091153e+002,5.849955e+001
5.095974e+002,5.838202e+001
5.100795e+002,5.830001e+001
5.105616e+002,5.814862e+001
5.110437e+002,5.805459e+001
5.115258e+002,5.785483e+001
5.120079e+002,5.765098e+001
5.124901e+002,5.748975e+001
5.129722e+002,5.736156e+001
5.134543e+002,5.717416e+001
5.139364e+002,5.701344e+001
5.144185e+002,5.687689e+001
5.149006e+002,5.675796e+001
5.153828e+002,5.664879e+001
5.158649e+002,5.654396e+001
5.163470e+002,5.641393e+001
5.168291e+002,5.629768e+001
5.173112e+002,5.621265e+001
5.177933e+002,5.609958e+001
5.182755e+002,5.589326e+001
5.187576e+002,5.580556e+001
5.192397e+002,5.569652e+001
5.197218e+002,5.557150e+001
5.202039e+002,5.543355e+001
5.206860e+002,5.528941e+001
5.211682e+002,5.514503e+001
5.216503e+002,5.500094e+001
5.221324e+002,5.484822e+001
5.226145e+002,5.468227e+001
5.230966e+002,5.445030e+001
5.235787e+002,5.417049e+001
5.240609e+002,5.387222e+001
5.245430e+002,5.355309e+001
5.250251e+002,5.321923e+001
5.255072e+002,5.291641e+001
5.259893e+002,5.261584e+001
5.264714e+002,5.233652e+001
5.269536e+002,5.208001e+001
5.274357e+002,5.183820e+001
5.279178e+002,5.154537e+001
5.283999e+002,5.119598e+001
5.288821e+002,5.080255e+001
5.293641e+002,5.037568e+001
5.298463e+002,4.992958e+001
5.303284e+002,4.947741e+001
5.308105e+002,4.902919e+001
5.312926e+002,4.859259e+001
5.317748e+002,4.817560e+001
5.322568e+002,4.778956e+001
5.327390e+002,4.744993e+001
5.332211e+002,4.717434e+001
5.337032e+002,4.697836e+001
5.341853e+002,4.687420e+001
5.346675e+002,4.686808e+001
5.351495e+002,4.696085e+001
5.356317e+002,4.715040e+001
5.361138e+002,4.743322e+001
5.365959e+002,4.780401e+001
5.370780e+002,4.825349e+001
5.375602e+002,4.876615e+001
5.380422e+002,4.932179e+001
5.385244e+002,4.989806e+001
5.390065e+002,5.044995e+001
5.394886e+002,5.099284e+001
5.399707e+002,5.152695e+001
5.404529e+002,5.203479e+001
5.409349e+002,5.251628e+001
5.414171e+002,5.300040e+001
5.418992e+002,5.343728e+001
5.423813e+002,5.382421e+001
5.428634e+002,5.416647e+001
5.433456e+002,5.446217e+001
5.438276e+002,5.472581e+001
5.443098e+002,5.495290e+001
5.447919e+002,5.516652e+001
5.452740e+002,5.537618e+001
5.457561e+002,5.560125e+001
5.462383e+002,5.581425e+001
5.467203e+002,5.603417e+001
5.472025e+002,5.623711e+001
5.476846e+002,5.641231e+001
5.481667e+002,5.655115e+001
5.486488e+002,5.664049e+001
5.491310e+002,5.670642e+001
5.496130e+002,5.674654e+001
5.500952e+002,5.677139e+001
5.505773e+002,5.679069e+001
5.510594e+002,5.681216e+001
5.515415e+002,5.684260e+001
5.520237e+002,5.688167e+001
5.525057e+002,5.692999e+001
5.529879e+002,5.699942e+001
5.534700e+002,5.706662e+001
5.539521e+002,5.714590e+001
5.544342e+002,5.722621e+001
5.549164e+002,5.729992e+001
5.553984e+002,5.736626e+001
5.558806e+002,5.742244e+001
5.563627e+002,5.745533e+001
5.568448e+002,5.746996e+001
5.573269e+002,5.746202e+001
5.578091e+002,5.742729e+001
5.582911e+002,5.736419e+001
5.587733e+002,5.724799e+001
5.592554e+002,5.713701e+001
5.597375e+002,5.702631e+001
5.602196e+002,5.692514e+001
5.607018e+002,5.684574e+001
5.611838e+002,5.679098e+001
5.616660e+002,5.678952e+001
5.621481e+002,5.679419e+001
5.626302e+002,5.679627e+001
5.631123e+002,5.679459e+001
5.635945e+002,5.678025e+001
5.640765e+002,5.674884e+001
5.645587e+002,5.669989e+001
5.650408e+002,5.663592e+001
5.655229e+002,5.656131e+001
5.660050e+002,5.648122e+001
5.664872e+002,5.640084e+001
5.669692e+002,5.632487e+001
5.674514e+002,5.625678e+001
5.679335e+002,5.619818e+001
5.684156e+002,5.615976e+001
5.688977e+002,5.611354e+001
5.693799e+002,5.605621e+001
5.698619e+002,5.601185e+001
5.703441e+002,5.596351e+001
5.708262e+002,5.590022e+001
5.713083e+002,5.582852e+001
5.717904e+002,5.574686e+001
5.722726e+002,5.565154e+001
5.727546e+002,5.552429e+001
5.732368e+002,5.538380e+001
5.737189e+002,5.521454e+001
5.742010e+002,5.501649e+001
5.746831e+002,5.479441e+001
5.751653e+002,5.455621e+001
5.756473e+002,5.430961e+001
5.761295e+002,5.405843e+001
5.766116e+002,5.380043e+001
5.770938e+002,5.352789e+001
5.775758e+002,5.323090e+001
5.780580e+002,5.290144e+001
5.785400e+002,5.253683e+001
5.790222e+002,5.214029e+001
5.795043e+002,5.171926e+001
5.799865e+002,5.128132e+001
5.804685e+002,5.083041e+001
5.809507e+002,5.036411e+001
5.814327e+002,4.987388e+001
5.819149e+002,4.934715e+001
5.823970e+002,4.877068e+001
5.828792e+002,4.813269e+001
5.833612e+002,4.742351e+001
5.838434e+002,4.663427e+001
5.843254e+002,4.575528e+001
5.848076e+002,4.477493e+001
5.852897e+002,4.368060e+001
5.857719e+002,4.246105e+001
5.862539e+002,4.111039e+001
5.867361e+002,3.963207e+001
5.872181e+002,3.804927e+001
5.877003e+002,3.638647e+001
5.881824e+002,3.469237e+001
5.886646e+002,3.303610e+001
5.891466e+002,3.150653e+001
5.896288e+002,3.020684e+001
5.901108e+002,2.924285e+001
5.905930e+002,2.870432e+001
5.910751e+002,2.864302e+001
5.915573e+002,2.905418e+001
5.920393e+002,2.987064e+001
5.925215e+002,3.097466e+001
5.930035e+002,3.222585e+001
5.934857e+002,3.349546e+001
5.939678e+002,3.469550e+001
5.944500e+002,3.579325e+001
5.949320e+002,3.680858e+001
5.954142e+002,3.779633e+001
5.958962e+002,3.882072e+001
5.963784e+002,3.993032e+001
5.968605e+002,4.114098e+001
5.973427e+002,4.243069e+001
5.978247e+002,4.374582e+001
5.983069e+002,4.501427e+001
5.987889e+002,4.616039e+001
5.992711e+002,4.711775e+001
5.997532e+002,4.783801e+001
6.002354e+002,4.829517e+001
6.007174e+002,4.848717e+001
6.011996e+002,4.843575e+001
6.016816e+002,4.818560e+001
6.021638e+002,4.780259e+001
6.026459e+002,4.736996e+001
6.031281e+002,4.698104e+001
6.036101e+002,4.672806e+001
6.040923e+002,4.668838e+001
6.045743e+002,4.691146e+001
6.050565e+002,4.741097e+001
6.055386e+002,4.816489e+001
6.060208e+002,4.912397e+001
6.065029e+002,5.022606e+001
6.069850e+002,5.141144e+001
6.074671e+002,5.263419e+001
6.079492e+002,5.386641e+001
6.084313e+002,5.509502e+001
6.089135e+002,5.631316e+001
6.093956e+002,5.751083e+001
6.098777e+002,5.866821e+001
6.103598e+002,5.975490e+001
6.108419e+002,6.073493e+001
6.113240e+002,6.157540e+001
6.118062e+002,6.225533e+001
6.122883e+002,6.277130e+001
6.127704e+002,6.313820e+001
6.132525e+002,6.338490e+001
6.137346e+002,6.354636e+001
6.142167e+002,6.365562e+001
6.146989e+002,6.373721e+001
6.151810e+002,6.380452e+001
6.156631e+002,6.386027e+001
6.161452e+002,6.389910e+001
6.166273e+002,6.391142e+001
6.171094e+002,6.388749e+001
6.175916e+002,6.382184e+001
6.180737e+002,6.371663e+001
6.185558e+002,6.358166e+001
6.190379e+002,6.343097e+001
6.195200e+002,6.327814e+001
